type,body
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de junio de <NUMBER>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de junio de <NUMBER>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,donde estas porque no escuchas contesta asis priocupar
SPAM,tienes tv gratis si gratis y con megas ilimitados disfruta canales en vivo pelis series y mucho mas descarga la app tv aqui <URL>
SPAM,mira top gun maverick en paramount maverick entrena a top gun para una mision letal y enfrenta al hijo de su viejo amigo ingresa ya <URL>
SPAM,protege tu cuenta bipay si olvidaste tu clave entra a la app y toca olvide mi contrasena rapido y seguro
SPAM,mira contenido y participa por una suscripcion de l max gratis mira tv y peliculas gratis aqui y participa <URL>
SPAM,sabias que con bipay te devolvemos hasta <NUMBER> por pagar o recargar tus servicios bitel descarga aqui <URL>
SPAM,<NUMBER> es tu codigo para afiliarte a banca movil bcp no lo compartas con nadie para cualquier consulta comunicate con nosotros al <PHONE>
SPAM,disfruta por siempre <NUMBER> de descuento comparte con amigos y familia una linea adicional desde s <NUMBER> <NUMBER> y recibe gb o mas pidelo aqui <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,donde ya estas eatamos aporado
HAM,ya estoy calapuja
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de junio de <NUMBER>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de junio de <NUMBER>
SPAM,tienes un negocio y quieres promocionarlo gratis registrate en bipay y llega a miles de clientes sin comision descarga aqui <URL>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de junio de <NUMBER>
SPAM,mejora tu plan al ilimitado <NUMBER> <NUMBER> y recibe gb extra mensuales por siempre migra aqui ahora <URL>
SPAM,tienes un negocio y quieres hacerlo crecer gratis registrate en bipay y llega a miles de personas sin pagar comision hazlo aqui <URL>
SPAM,olvidaste tu clave no te preocupes ingresa a bipay y toca olvide mi contrasena para recuperarla facil y seguro
SPAM,ande mi suegra
SPAM,pws
SPAM,site dije
SPAM,feo me gritas
HAM,esque siempre te vas ese dia
SPAM,mmm
SPAM,tienes tv gratis si gratis y con megas ilimitados disfruta canales en vivo pelis series y mucho mas descarga la app tv aqui <URL>
SPAM,ru paul s drag race all stars s extreno preparate para una guerra epica peluca vs peluca mira esta temporada en paramount accede ya <URL>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de junio de <NUMBER>
SPAM,te devolvemos hasta el <NUMBER> en soles para que lo uses como quieras recuerda que pagando tu recibo con bipay podras recibir este super beneficio promocion valida hasta el <NUMBER> <NUMBER> <NUMBER> mas info en <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,disfruta por siempre <NUMBER> de descuento comparte con amigos y familia una linea adicional desde s <NUMBER> <NUMBER> y recibe gb o mas pidelo aqui <URL>
SPAM,contabiliza tus ahorros ingresa a bipay y visualiza cuanto has ahorrado con tus devoluciones miralo ahora <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,tienes un negocio y quieres hacerlo crecer gratis registrate en bipay y llega a miles de personas sin pagar comision hazlo aqui <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,no pierdas tus <NUMBER> gb no utilizados sigue disfrutando de bitel pagando tu servicio hasta <NUMBER> <NUMBER> <NUMBER> y evita perder los datos restantes de tu plan realiza tu pago aqui <URL> o a travas de la app <URL>
SPAM,ru pauls drag race all stars s en estreno preparate para una guerra de glitter y fantasia miralo en paramount accede ya <URL>
SPAM,hola bipayer queremos conocerte mejor responde nuestra encuesta de <NUMBER> min y participa en el sorteo de s <NUMBER> <URL>
SPAM,chatea conmigo en whatsapp una aplicacion rapida simple y segura con mensajes y llamadas gratis para comunicarnos descargala en <URL>
SPAM,mejora tu plan al ilimitado <NUMBER> <NUMBER> y recibe gb extra mensuales por siempre migra aqui ahora <URL>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de junio de <NUMBER>
SPAM,al contratar migrar de plan o portar tu numero el operador debe entregarte un contrato facil de entender con las caracteristicas de tu plan exige su entrega
SPAM,felicitaciones tienes una tarjeta de credito visa bcp esperandote con ando registrate en <URL> <NUMBER>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,paga hoy tu recibo y te devolvemos el <NUMBER> ingresa a bipay paga tus recibos bitel y recibe hasta un <NUMBER> de devolucion descarga aqui <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,no pierdas tus <NUMBER> <NUMBER> gb no utilizados sigue disfrutando de bitel pagando tu servicio hasta <NUMBER> <NUMBER> <NUMBER> y evita perder los datos restantes de tu plan realiza tu pago aqui <URL> o a traves de la app <URL>
SPAM,paga sedajuliaca con bipay no esperes mas y paga tu recibo rapido y facil con bipay hazlo ahora <URL>
SPAM,conoce al ganador de <NUMBER> millones conectate a nuestro canal tusami ya y sigue jugando por el pozazo desde <NUMBER> sol aqui <URL>
SPAM,felicitaciones tienes una tarjeta de credito visa bcp esperandote con ando registrate en <URL> <NUMBER>
SPAM,usted ha pagado s <NUMBER> <NUMBER> exitosamente por el recibo numero s<PHONE> del mes <NUMBER> <NUMBER> contrato numero <PHONE> numero de suscriptor <PHONE> muchas gracias
SPAM,felicidades por pagar tu recibo a tiempo recibiras los beneficios de tu plan a partir de ahora estos nuevos beneficios se acumularan con los <NUMBER> <NUMBER> gb que no hayas utilizado a la fecha y todo sera validos hasta el dia <NUMBER> <NUMBER> <NUMBER>
SPAM,acabas de recibir gb ilimitados para tv hasta tu proximo ciclo de facturacion y por tu plan control tienes gratis peliculas series y mas paga tu recibo a tiempo para seguir recibiendo este beneficio mas info <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,sabias que con bipay puedes pagar luz agua internet y mas olvidate de hacer colas hazlo todo desde la app <URL>
SPAM,mejora tu plan al ilimitado <NUMBER> <NUMBER> y recibe gb extra mensuales por siempre migra aqui ahora <URL>
SPAM,bipay y mastercard se unen pide tu tarjeta digital en solo <NUMBER> pasos y compra online o en pos izipay hazlo ahora <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,disfruta por siempre <NUMBER> de descuento comparte con amigos y familia una linea adicional desde s <NUMBER> <NUMBER> y recibe gb o mas pidelo aqui <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,tienes un negocio y quieres hacerlo crecer gratis registrate en bipay y llega a miles de personas sin pagar comision hazlo aqui <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,no enciendas fuego al aire libre y menos cerca de plantaciones forestales bosques pastizales y otras defensa civil tarea de todos
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,acabas de recibir gb ilimitados para tv hasta tu proximo ciclo de facturacion y por tu plan control tienes gratis peliculas series y mas paga tu recibo a tiempo para seguir recibiendo este beneficio mas info <URL>
SPAM,con antojo de algo rico disfruta las promociones de bipay y comienza ahorrar hoy mismo descarga aqui <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,gana uno de los <NUMBER> packs sorpresa iniciando sesion en paramount tu beneficio ahora te da mucho mas solo entra y ya estas participando <URL>
SPAM,ante incendios forestales procura cubrir tu boca y nariz con una tela humeda para no inhalar humo defensa civil tarea de todos
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de julio de <NUMBER>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de julio de <NUMBER>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de julio de <NUMBER>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de julio de <NUMBER>
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de julio de <NUMBER>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de julio de <NUMBER>
SPAM,no quemes residuos vegetales y arbustos rastrojos ya que el fuego puede salirse de control defensa civil tarea de todos
SPAM,te ha llamado <NUMBER> llamada de <PHONE> a las <NUMBER> <NUMBER> del <NUMBER> de julio de <NUMBER>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,celebra fiestas patrias con tv disfruta de series peruanas gratis por fiestas patrias suscribete ahora y vive el peru en su maxima expresion <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,ante incendios forestales actua con calma y acata las indicaciones de las autoridades y de los equipos de primera respuesta defensa civil tarea de todos
SPAM,fiestas patrias con series peruanas gratis suscribete a tv y disfruta de lo mejor de las series peruanas sin consumir tus datos vive la emocion de peru <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,disfruta por siempre <NUMBER> de descuento comparte con amigos y familia una linea adicional desde s <NUMBER> <NUMBER> y recibe gb o mas pidelo aqui <URL>
HAM,esto ya vi venirlo
HAM,es mi culpa
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,solicita tu tarjeta digital bipay mastercard en solo <NUMBER> pasos tus compras ahora son <NUMBER> digitales y seguras descarga aqui <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> am por favor marcar <NUMBER> para oir el mensaje
SPAM,te devolvemos hasta el <NUMBER> en soles para que lo uses como quieras recuerda que pagando tu recibo con bipay podras recibir este super beneficio promocion valida hasta el <NUMBER> <NUMBER> <NUMBER> mas info en <URL>
SPAM,te devolvemos hasta el <NUMBER> en soles para que lo uses como quieras recuerda que pagando tu recibo con bipay podras recibir este super beneficio promocion valida hasta el <NUMBER> <NUMBER> <NUMBER> mas info en <URL>
SPAM,nuevo mensaje de voz para <PHONE> de <PHONE> tamano <NUMBER> segundos recibido <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> pm por favor marcar <NUMBER> para oir el mensaje
SPAM,no enciendas fuego al aire libre y menos cerca de plantaciones forestales bosques pastizales y otras defensa civil tarea de todos
SPAM,eres emprendedor registrate y promociona tu negocio gratis en bipay llega a mas clientes y cobra sin comisiones <URL>
SPAM,ante incendios forestales procura cubrir tu boca y nariz con una tela humeda para no inhalar humo defensa civil tarea de todos
SPAM,mejora tu plan al ilimitado <NUMBER> <NUMBER> y recibe gb extra mensuales por siempre migra aqui ahora <URL>
SPAM,disfruta de s <NUMBER> para tu feriado largo con samiyapa solo juega en tusami desde s <NUMBER> <NUMBER> y participa automaticamente en el sorteo juega ya <URL>
SPAM,te devolvemos hasta el <NUMBER> en soles para que lo uses como quieras recuerda que pagando tu recibo con bipay podras recibir este super beneficio promocion valida hasta el <NUMBER> <NUMBER> <NUMBER> mas info en <URL>
SPAM,antojo de domingo aprovecha las promos que bipay tiene para ti y ahorra en cada compra descarga la app aqui <URL>
SPAM,el codigo para continuar la solicitud de portabilidad de este numero a claro es <NUMBER> no entregue el codigo si no desea continuar el proceso
SPAM,msje claro te llame el dia <NUMBER> <NUMBER> <NUMBER> a la <NUMBER> <NUMBER> <NUMBER> llamada s
SPAM,msje claro te llame el dia <NUMBER> <NUMBER> <NUMBER> a la <NUMBER> <NUMBER> <NUMBER> llamada s
SPAM,msje claro te llame el dia <NUMBER> <NUMBER> <NUMBER> a la <NUMBER> <NUMBER> <NUMBER> llamada s
SPAM,te informamos que tu linea esta por darse de baja evita el corte realizando una recarga usa tu tarjeta o yape para recargar aqui cl ro pe portalderec
HAM,puede llamarme mas tarde
SPAM,emitimos tu recibo movil de s <NUMBER> <NUMBER> que vence el <NUMBER> <NUMBER> <NUMBER> para pagar usa tu dni o telefono <PHONE> mas info en <URL> gracias
SPAM,ante descenso de temperatura usa ropa abrigadora e impermeable defensa civil tarea de todos
SPAM,hola te recordamos que puedes pagar el recibo de tu servicio movil <PHONE> sin salir de casa con la opcion recordar tarjeta ingresando a cl ro miclarorecibos
SPAM,hola el <NUMBER> <NUMBER> vence el recibo de tu servicio movil <PHONE> por s <NUMBER> <NUMBER> paga de forma segura en mi claro app o bancos autorizados con tu dni o nro de telefono
HAM,escribeme un mensaje
SPAM,hola hoy vence el recibo de tu servicio movil <PHONE> puedes pagar en miclaroapp o canales autorizados con tu dni o telefono si yapagaste muchas gracias
SPAM,hola tu servicio movil <PHONE> tiene una deuda de s <NUMBER> <NUMBER> realiza hoy el pago por mi claro app y bancos autorizados con tu dni o nro de telefono
SPAM,este viernes <NUMBER> de agosto a las <NUMBER> <NUMBER> p m participa en el simulacro nacional practicando la respuesta ante incendios forestales
SPAM,hola tu servicio movil <PHONE> tiene una deuda de s <NUMBER> <NUMBER> realiza hoy el pago por mi claro app y bancos autorizados con tu dni o nro de telefono
SPAM,importante le recordamos que su servicio desactivo movil cust<PHONE> mantiene una deuda vencida el <NUMBER> <NUMBER> de s <NUMBER> <NUMBER> pague hoy y evite ser registrado en centrales de riesgo
SPAM,hola tu servicio movil <PHONE> tiene una deuda de s <NUMBER> <NUMBER> realiza hoy el pago por mi claro app y bancos autorizados con tu dni o nro de telefono
SPAM,el viernes <NUMBER> de agosto <NUMBER> <NUMBER> p m cuando se active la se al de inicio del simulacro ante incendios forestales evacua de inmediato
SPAM,nos importa tu tranquilidad evita la suspension de tu servicio movil <PHONE> el <NUMBER> <NUMBER> y cobro de reconexion de s <NUMBER> <NUMBER> realiza hoy el pago de s <NUMBER> <NUMBER>
SPAM,hola tu servicio movil <PHONE> tiene una deuda de s <NUMBER> <NUMBER> realiza hoy el pago por mi claro app y bancos autorizados con tu dni o nro de telefono
